model_id,org,family,variant,tier,registry_paradigm,is_quick_test,is_phase_transition,release_date,license,downloads,likes,num_params,num_layers,hidden_size,ffn_size,num_heads,num_kv_heads,head_dim,norm_type,activation,positional_scheme,max_context,sliding_window,vocab_size,num_params_source,ssm_state_size,ssm_conv_kernel,ssm_dt_rank,detected_numeric_keys,detected_numeric_count,has_mamba_key,has_ssm_key,pretrain_tokens,pretrain_tokens_source,tokenizer_type,quant_format_count,quant_formats,hf_api,has_config_json,has_model_card,has_safetensors_index,error_count,has_errors,num_ssm_layers,num_attention_layers,ssm_layer_ratio,attention_layer_ratio,release_month,release_year,has_ssm_signals,param_b,context_k,log10_params,log10_context,log10_downloads,gqa_ratio,kv_compression,is_gqa,is_mha,ffn_expansion,params_per_layer_m,params_per_head_m,depth_width_ratio,context_per_param,context_per_param_b,downloads_per_param_b,is_long_context_128k,is_extreme_context,has_sliding_window,sliding_window_ratio,pretrain_tokens_suspect,pretrain_tokens_clean,tokens_per_param,has_quant,has_gguf,has_bitsandbytes,has_int8,canonical_head_dim,canonical_norm,canonical_activation,canonical_position,convergence_score,metadata_completeness,inferred_paradigm,taxonomy_gap,explicit_label_disagreement,size_bucket,context_bucket,recency_months,name_ssm_hint,has_attention,hard_hybrid_evidence,layer_mix_evidence,numeric_ssm_evidence,hybridization_score,hidden_hybrid_candidate,ffn_balance,log_context_efficiency,architecture_quality_index,is_long_context_128k_f,has_quant_f,has_ssm_signals_f,adoption_residual
RWKV/v6-Finch-14B-HF,RWKV,v6-Finch,14B-HF,tier3,unassigned,False,False,2024-07-21,apache-2.0,6884.0,15.0,,61.0,4096.0,,64.0,,64.0,,,,,,65536.0,,,,,,0,False,False,,,Rwkv6Tokenizer,0,,True,True,True,False,0,False,,,,,2024-07-01,2024.0,False,,,,,3.8379039445929424,,,,,,,,0.014892578125,,,,False,False,False,,False,,,False,False,False,False,True,False,False,False,0.25,0.6153846153846154,rwkv,True,False,,,17.1484888304862,1.0,1.0,0.0,0.0,0.0,0.2,False,,,-0.2071281989876514,0.0,0.0,0.0,
Snowflake/snowflake-arctic-instruct,Snowflake,snowflake,arctic-instruct,tier3,unassigned,False,False,2024-04-21,apache-2.0,6147.0,360.0,478584608768.0,35.0,7168.0,4864.0,56.0,8.0,128.0,rmsnorm,silu,rope,4096.0,,32000.0,safetensors_index.metadata.total_size,,,,,0,False,False,,,ArcticTokenizer,1,FP8,True,True,True,True,0,False,,,,,2024-04-01,2024.0,False,478.584608768,4.0,11.679958727635944,3.612359947967774,3.7887338588277073,7.0,0.8571428571428572,1.0,0.0,0.6785714285714286,13673.845964799999,8546.153728,0.0048828125,8.558570261054066e-09,8.558570261054067,12.84412387565902,False,False,False,,False,,,True,False,False,False,True,True,True,True,1.0,0.9230769230769231,transformer,False,False,10B+,<=8k,20.13797634691196,0.0,1.0,0.0,0.0,0.0,0.0,False,0.1696428571428572,0.9324012203318305,-1.1998241418052675,0.0,1.0,0.0,-0.7547529948026774
ai21labs/AI21-Jamba-1.5-Large,ai21labs,AI21,Jamba-1.5-Large,tier3,unassigned,False,False,2024-08-19,other,2231.0,218.0,398555325612.0,,,,,,,,,,,,,repo_safetensors_file_sizes,,,,,0,False,False,220000.0,model_card_text,,3,BITSANDBYTES|INT8|INT4,True,False,True,False,3,True,,,,,2024-08-01,2024.0,False,398.555325612,,11.600488616673715,,3.348694190265541,,,,,,,,,,,5.597717196663217,False,False,False,,True,,,True,False,True,True,False,False,False,False,0.0,0.38461538461538464,transformer,False,False,10B+,,16.1957950065703,0.0,0.0,0.0,0.0,0.0,0.0,False,,,-0.3580401809311764,0.0,1.0,0.0,-1.3455841076662232
ai21labs/AI21-Jamba-1.5-Mini,ai21labs,AI21,Jamba-1.5-Mini,tier3,hybrid,False,False,2024-08-19,other,8021.0,267.0,51570323328.0,,,,,,,,,,,,,hf_api.safetensors.total,,,,,0,False,False,200000.0,model_card_text,,3,BITSANDBYTES|INT8|INT4,True,False,True,False,3,True,,,,,2024-08-01,2024.0,False,51.570323328,,10.712399854290679,,3.904282657645628,,,,,,,,,,,155.53518927900564,False,False,False,,True,,,True,False,True,True,False,False,False,False,0.0,0.38461538461538464,hybrid,False,False,10B+,,16.1957950065703,0.0,0.0,0.0,0.0,0.0,0.1,False,,,-0.3580401809311764,0.0,1.0,0.0,-0.5753646239226278
ai21labs/Jamba-v0.1,ai21labs,Jamba,v0.1,tier3,unassigned,False,False,2024-03-28,apache-2.0,915.0,1190.0,51573993344.0,32.0,4096.0,14336.0,32.0,8.0,128.0,rmsnorm,silu,,262144.0,,65536.0,safetensors_index.metadata.total_size,16.0,4.0,256.0,mamba_d_conv|mamba_d_state|mamba_dt_rank|mamba_expand,4,True,False,140000.0,model_card_text,LlamaTokenizer,2,BITSANDBYTES|INT8,True,True,True,True,0,False,,,,,2024-03-01,2024.0,True,51.573993344,256.0,10.712430759875192,5.418539921951662,2.9618954736678504,4.0,0.75,1.0,0.0,3.5,1611.687292,1611.687292,0.0078125,5.082871870159289e-06,5082.871870159289,17.741499943526264,True,False,False,,True,,,True,False,True,True,True,True,True,False,0.75,1.0,hybrid,True,False,10B+,>131k,20.92641261498029,0.0,1.0,1.0,0.0,1.0,0.7,True,0.875,3.7061091620764692,0.34667211973614864,1.0,1.0,1.0,-1.3137621845911798
allenai/OLMo-2-0325-32B-Instruct,allenai,OLMo-2-0325,32B-Instruct,tier3,unassigned,False,False,2025-03-12,apache-2.0,1533.0,148.0,32234279936.0,64.0,5120.0,27648.0,40.0,8.0,128.0,rmsnorm,silu,rope,4096.0,,100352.0,hf_api.safetensors.total,,,,,0,False,False,,,GPT2Tokenizer,0,,True,True,True,True,0,False,,,,,2025-03-01,2025.0,False,32.234279936,4.0,10.5083179731879,3.612359947967774,3.185825359612962,5.0,0.8,1.0,0.0,5.4,503.660624,805.8569984,0.0125,1.2706969127687853e-07,127.06969127687853,47.55806560728877,False,False,False,,False,,,False,False,False,False,True,True,True,True,1.0,0.9230769230769231,transformer,False,False,10B+,<=8k,9.461235216819974,0.0,1.0,0.0,0.0,0.0,0.0,False,0.6499999999999999,2.104041974779875,-0.274633073405474,0.0,0.0,0.0,-1.5349124633961386
allenai/Olmo-3-1125-32B,allenai,Olmo-3-1125,32B,tier3,unassigned,False,False,2025-11-04,apache-2.0,6884.0,109.0,32233522176.0,64.0,5120.0,27648.0,40.0,8.0,128.0,rmsnorm,silu,rope,65536.0,4096.0,100278.0,hf_api.safetensors.total,,,,,0,False,False,5500000000000.0,model_card_text,GPT2Tokenizer,1,BITSANDBYTES,True,True,True,True,0,False,,,,,2025-11-01,2025.0,False,32.233522176,64.0,10.508307763719735,4.816479930623699,3.8379039445929424,5.0,0.8,1.0,0.0,5.4,503.648784,805.8380544,0.0125,2.033162855804691e-06,2033.162855804691,213.56648406005087,False,False,True,0.0625,False,5500000000000.0,170.62981730538635,True,False,True,False,True,True,True,True,1.0,1.0,transformer,False,False,10B+,32k-131k,1.6754270696452036,0.0,1.0,0.0,0.0,0.0,0.0,False,0.6499999999999999,3.3081721669039634,0.14318104536775586,0.0,1.0,0.0,-1.2185766257439692
baichuan-inc/Baichuan-M1-14B-Base,baichuan-inc,Baichuan-M1,14B-Base,tier3,unassigned,False,False,2025-01-23,,178.0,31.0,14470764320.0,40.0,5120.0,17408.0,20.0,2.0,256.0,rmsnorm,silu,rope,32768.0,8192.0,133120.0,hf_api.safetensors.total,,,,conv_window,1,False,False,20000000000000.0,model_card_text,BaichuanTokenizer,0,,True,True,True,True,0,False,,,,,2025-01-01,2025.0,False,14.47076432,32.0,10.160491470385935,4.515449934959718,2.2528530309798933,10.0,0.9,1.0,0.0,3.4,361.769108,723.538216,0.0078125,2.264427729965268e-06,2264.427729965268,12.300663328058404,False,False,True,0.25,False,20000000000000.0,1382.0970031526297,False,False,False,False,False,True,True,True,0.75,0.9230769230769231,transformer,False,False,10B+,8k-32k,11.038107752956636,0.0,1.0,0.0,0.0,1.0,0.15,False,0.85,3.3549584645737824,0.36623199817761276,0.0,0.0,0.0,-2.31582394330757
deepseek-ai/DeepSeek-R1,deepseek-ai,DeepSeek,R1,tier3,reasoning,False,False,2025-01-20,mit,567566.0,13009.0,684531386000.0,61.0,7168.0,18432.0,128.0,128.0,56.0,rmsnorm,silu,rope,163840.0,,129280.0,hf_api.safetensors.total,,,,,0,False,False,32768.0,model_card_text,LlamaTokenizerFast,1,FP8,True,True,True,True,0,False,,,,,2025-01-01,2025.0,False,684.531386,160.0,11.835393365478215,5.214419939295737,5.754017136372225,1.0,0.0,0.0,1.0,2.5714285714285716,11221.826,5347.901453125,0.008510044642857142,2.3934622042297414e-07,239.34622042297414,829.1307186315048,True,False,False,,True,,,True,False,False,False,False,True,True,True,0.75,1.0,reasoning,False,False,10B+,>131k,11.136662286465176,0.0,1.0,0.0,0.0,0.0,0.0,False,0.6428571428571429,2.3790265738175225,-1.2550969194452954,1.0,1.0,0.0,0.7848041034452136
deepseek-ai/DeepSeek-R1-Distill-Llama-70B,deepseek-ai,DeepSeek-R1-Distill-Llama,70B,tier3,unassigned,False,False,2025-01-20,mit,261268.0,741.0,70553706496.0,80.0,8192.0,28672.0,64.0,8.0,128.0,rmsnorm,silu,rope,131072.0,,128256.0,hf_api.safetensors.total,,,,,0,False,False,32768.0,model_card_text,LlamaTokenizerFast,0,,True,True,True,True,0,False,,,,,2025-01-01,2025.0,False,70.553706496,128.0,10.848519834085783,5.11750992628768,5.417087883023848,8.0,0.875,1.0,0.0,3.5,881.9213312,1102.401664,0.009765625,1.8577620724636352e-06,1857.7620724636351,3703.108071505959,True,False,False,,True,,,False,False,False,False,True,True,True,True,1.0,1.0,reasoning,True,False,10B+,32k-131k,11.136662286465176,0.0,1.0,0.0,0.0,0.0,0.0,False,0.875,3.268990092201897,0.48907971547024603,1.0,0.0,0.0,0.6863799162983684
deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,deepseek-ai,DeepSeek-R1-Distill-Qwen,14B,tier3,unassigned,False,False,2025-01-20,mit,443781.0,603.0,14770033664.0,48.0,5120.0,13824.0,40.0,8.0,128.0,rmsnorm,silu,rope,131072.0,131072.0,152064.0,hf_api.safetensors.total,,,,,0,False,False,32768.0,model_card_text,LlamaTokenizerFast,0,,True,True,True,True,0,False,,,,,2025-01-01,2025.0,False,14.770033664,128.0,10.169381485161155,5.11750992628768,5.647169683071274,5.0,0.8,1.0,0.0,2.7,307.7090346666667,369.2508416,0.009375,8.874184242346762e-06,8874.184242346762,30046.038492224794,True,False,True,1.0,True,,,False,False,False,False,True,True,True,True,1.0,1.0,reasoning,True,False,10B+,32k-131k,11.136662286465176,0.0,1.0,0.0,0.0,0.0,0.0,False,0.675,3.9481284411265247,0.39563494634184065,1.0,0.0,0.0,1.0805941322205266
deepseek-ai/DeepSeek-V2.5,deepseek-ai,DeepSeek,V2.5,tier3,unassigned,False,False,2024-09-05,other,74482.0,732.0,235741434880.0,60.0,5120.0,12288.0,128.0,128.0,40.0,rmsnorm,silu,rope,163840.0,,102400.0,safetensors_index.metadata.total_size,,,,,0,False,False,,,LlamaTokenizerFast,0,,True,True,True,True,0,False,,,,,2024-09-01,2024.0,False,235.74143488,160.0,11.3724359226101,5.214419939295737,4.872057160685515,1.0,0.0,0.0,1.0,2.4,3929.0239146666663,1841.72996,0.01171875,6.949987391202562e-07,694.9987391202562,315.94785209445143,True,False,False,,False,,,False,False,False,False,False,True,True,True,0.75,0.9230769230769231,transformer,False,False,10B+,>131k,15.637319316688567,0.0,1.0,0.0,0.0,0.0,0.0,False,0.6,2.8419840166856365,-1.1465709325714846,1.0,0.0,0.0,0.20881106338373723
deepseek-ai/DeepSeek-V3,deepseek-ai,DeepSeek,V3,tier3,moe,False,False,2024-12-25,,1295783.0,4024.0,684531386000.0,61.0,7168.0,18432.0,128.0,128.0,56.0,rmsnorm,silu,rope,163840.0,,129280.0,safetensors_index.metadata.total_size,,,,,0,False,False,14800000000000.0,model_card_text,LlamaTokenizerFast,3,FP8|INT8|INT4,True,True,True,True,0,False,,,,,2024-12-01,2024.0,False,684.531386,160.0,11.835393365478215,5.214419939295737,6.112532613088386,1.0,0.0,0.0,1.0,2.5714285714285716,11221.826,5347.901453125,0.008510044642857142,2.3934622042297414e-07,239.34622042297414,1892.948996205705,True,False,False,,False,14800000000000.0,21.62063026281749,True,False,False,True,False,True,True,True,0.75,0.9230769230769231,transformer,False,True,10B+,>131k,11.990801576872535,0.0,1.0,0.0,0.0,0.0,0.0,False,0.6428571428571429,2.3790265738175225,-1.2550969194452954,1.0,1.0,0.0,1.1801523885279304
google/gemma-2-27b-it,google,gemma-2,27b-it,tier3,unassigned,False,False,2024-06-24,gemma,391765.0,559.0,27227128320.0,46.0,4608.0,36864.0,32.0,16.0,128.0,rmsnorm,gelu_pytorch_tanh,rope,8192.0,4096.0,256000.0,hf_api.safetensors.total,,,,,0,False,False,13000000000000.0,model_card_text,GemmaTokenizer,3,BITSANDBYTES|INT8|INT4,True,True,True,True,0,False,,,,,2024-06-01,2024.0,False,27.22712832,8.0,10.43500183816167,3.9133899436317554,5.593026742396054,2.0,0.5,1.0,0.0,8.0,591.8940939130435,850.84776,0.009982638888888888,3.0087638709890947e-07,300.87638709890945,14388.774144507357,False,False,True,0.5,False,13000000000000.0,477.464969761453,True,False,True,True,True,True,False,True,0.75,1.0,transformer,False,False,10B+,<=8k,18.035479632063073,0.0,1.0,0.0,0.0,0.0,0.0,False,0.0,2.4783881054700863,-1.4296377676220984,0.0,1.0,0.0,1.2597525051685476
google/gemma-2-9b-it,google,gemma-2,9b-it,tier3,unassigned,False,False,2024-06-24,gemma,144618.0,768.0,9241705984.0,42.0,3584.0,14336.0,16.0,8.0,256.0,rmsnorm,gelu_pytorch_tanh,rope,8192.0,4096.0,256000.0,hf_api.safetensors.total,,,,,0,False,False,13000000000000.0,model_card_text,GemmaTokenizer,3,BITSANDBYTES|INT8|INT4,True,True,True,True,0,False,,,,,2024-06-01,2024.0,False,9.241705984,8.0,9.965752147740625,3.9133899436317554,5.160225354183176,2.0,0.5,1.0,0.0,4.0,220.04061866666666,577.606624,0.01171875,8.86416427246513e-07,886.4164272465131,15648.409530705107,False,False,True,0.5,False,13000000000000.0,1406.6666936284996,True,False,True,True,False,True,False,True,0.5,1.0,transformer,False,False,3-10B,<=8k,18.035479632063073,0.0,1.0,0.0,0.0,0.0,0.0,False,1.0,2.9476377958911306,-0.20175943491762266,0.0,1.0,0.0,0.9403581796833604
google/gemma-3-12b-it,google,gemma-3,12b-it,tier3,unassigned,False,False,2025-03-01,gemma,1235297.0,658.0,12187325040.0,,,,,,,,,,,,,safetensors_index.metadata.total_size,,,,,0,False,False,14000000000000.0,model_card_text,GemmaTokenizer,0,,True,True,True,True,0,False,,,,,2025-03-01,2025.0,False,12.18732504,,10.085908394063889,,6.091771738279015,,,,,,,,,,,101359.15764498229,False,False,False,,False,14000000000000.0,1148.7344395961068,False,False,False,False,False,False,False,False,0.0,0.46153846153846156,transformer,False,False,10B+,,9.822601839684625,0.0,0.0,0.0,0.0,0.0,0.0,False,,,-0.3580401809311764,0.0,0.0,0.0,1.4887038911592212
google/gemma-3-27b-it,google,gemma-3,27b-it,tier3,unassigned,False,False,2025-03-01,gemma,1764084.0,1875.0,27432406640.0,,,,,,,,,,,,,safetensors_index.metadata.total_size,,,,,0,False,False,14000000000000.0,model_card_text,GemmaTokenizer,0,,True,True,True,True,0,False,,,,,2025-03-01,2025.0,False,27.43240664,,10.438263909851099,,6.246519507179927,,,,,,,,,,,64306.570806942516,False,False,False,,False,14000000000000.0,510.3453074214126,False,False,False,False,False,False,False,False,0.0,0.46153846153846156,transformer,False,False,10B+,,9.822601839684625,0.0,0.0,0.0,0.0,0.0,0.0,False,,,-0.3580401809311764,0.0,0.0,0.0,1.5582952819163909
ibm-granite/granite-4.0-h-small,ibm-granite,granite-4.0,h-small,tier3,unassigned,False,False,2025-09-16,apache-2.0,59123.0,295.0,32207337984.0,40.0,4096.0,768.0,32.0,8.0,128.0,rmsnorm,silu,nope,131072.0,,100352.0,safetensors_index.metadata.total_size,128.0,4.0,,mamba_chunk_size|mamba_d_conv|mamba_d_head|mamba_d_state|mamba_expand|mamba_n_groups|mamba_n_heads,7,True,False,,,GPT2Tokenizer,0,,True,True,True,True,0,False,,,,,2025-09-01,2025.0,True,32.207337984,128.0,10.507954830791892,5.11750992628768,4.771763808322534,4.0,0.75,1.0,0.0,0.1875,805.1834496,1006.479312,0.009765625,4.069631587221338e-06,4069.631587221338,1835.6996790411924,True,False,False,,False,,,False,False,False,False,True,True,True,False,0.75,0.9230769230769231,hybrid,True,False,10B+,32k-131k,3.2851511169513796,1.0,1.0,1.0,0.0,1.0,0.9,True,0.046875,3.609555095495789,-0.6938041951271087,1.0,0.0,1.0,-0.2152157887825661
inclusionAI/LLaDA2.0-mini,inclusionAI,LLaDA2.0,mini,tier3,unassigned,False,False,2025-11-25,apache-2.0,34462.0,57.0,16255643392.0,20.0,2048.0,5120.0,16.0,4.0,128.0,rmsnorm,silu,rope,32768.0,4096.0,157184.0,safetensors_index.metadata.total_size,,,,,0,False,False,20000000000000.0,model_card_text,PreTrainedTokenizerFast,0,,True,True,True,True,0,False,,,,,2025-11-01,2025.0,False,16.255643392,32.0,10.211004163377856,4.515449934959718,4.53735308003993,4.0,0.75,1.0,0.0,2.5,812.7821696,1015.977712,0.009765625,2.0157922519465663e-06,2015.7922519465665,2120.0022151667044,False,False,True,0.125,False,20000000000000.0,1230.3419506509804,False,False,False,False,True,True,True,True,1.0,1.0,diffusion,True,False,10B+,8k-32k,0.9855453350854139,0.0,1.0,0.0,0.0,0.0,0.0,False,0.625,3.304445771581862,0.05422123761242298,0.0,0.0,0.0,-0.4770254939957974
meta-llama/Llama-3.3-70B-Instruct,meta-llama,Llama-3.3,70B-Instruct,tier3,unassigned,False,False,2024-11-26,llama3.3,776659.0,2657.0,70553748936.0,,,,,,,,,,,,,repo_safetensors_file_sizes,,,,,0,False,False,15000000000000.0,model_card_text,,3,BITSANDBYTES|INT8|INT4,True,False,True,False,3,True,,,,,2024-11-01,2024.0,False,70.553748936,,10.848520095325812,,5.890230938440727,,,,,,,,,,,11008.047222331374,False,False,False,,False,15000000000000.0,212.603869053176,True,False,True,True,False,False,False,False,0.0,0.38461538461538464,transformer,False,False,10B+,,12.943495400788436,0.0,0.0,0.0,0.0,0.0,0.0,False,,,-0.3580401809311764,0.0,1.0,0.0,1.2374384647394487
meta-llama/Llama-4-Maverick-17B-128E-Instruct,meta-llama,Llama-4-Maverick,17B-128E-Instruct,tier3,unassigned,False,False,2025-04-01,other,17506.0,462.0,401583851660.0,,,,,,,,,,,,,repo_safetensors_file_sizes,,,,,0,False,False,40000000000000.0,model_card_text,,2,FP8|INT4,True,False,True,False,3,True,,,,,2025-04-01,2025.0,False,401.58385166,,11.603776240800418,,4.2432117317447595,,,,,,,,,,,43.59239030064738,False,False,False,,False,40000000000000.0,99.60559876761654,True,False,False,False,False,False,False,False,0.0,0.38461538461538464,transformer,False,False,10B+,,8.804204993429698,0.0,0.0,0.0,0.0,0.0,0.0,False,,,-0.3580401809311764,0.0,1.0,0.0,-0.7706065677796765
meta-llama/Llama-4-Scout-17B-16E-Instruct,meta-llama,Llama-4-Scout,17B-16E-Instruct,tier3,moe,False,False,2025-04-02,other,196630.0,1220.0,108641869360.0,,,,,,,,,,,,,repo_safetensors_file_sizes,,,,,0,False,False,40000000000000.0,model_card_text,,2,FP8|INT4,True,False,True,False,3,True,,,,,2025-04-01,2025.0,False,108.64186936,,11.035997229743385,,5.293651987899034,,,,,,,,,,,1809.8915377499538,False,False,False,,False,40000000000000.0,368.18217723642454,True,False,False,False,False,False,False,False,0.0,0.38461538461538464,transformer,False,True,10B+,,8.771353482260183,0.0,0.0,0.0,0.0,0.0,0.0,False,,,-0.3580401809311764,0.0,1.0,0.0,0.4156364183563781
microsoft/Phi-4,microsoft,Phi-4,,tier3,unassigned,False,False,2024-12-11,mit,577314.0,2220.0,14659507200.0,40.0,5120.0,17920.0,40.0,10.0,128.0,rmsnorm,silu,rope,16384.0,,100352.0,safetensors_index.metadata.total_size,,,,,0,False,False,9800000000000.0,model_card_text,GPT2Tokenizer,0,,True,True,True,True,0,False,,,,,2024-12-01,2024.0,False,14.6595072,16.0,10.16611937112926,4.214419939295737,5.761412841636164,4.0,0.75,1.0,0.0,3.5,366.48768,366.48768,0.0078125,1.1176364782576048e-06,1117.6364782576047,39381.54210258855,False,False,False,,False,9800000000000.0,668.5081473952959,False,False,False,False,True,True,True,True,1.0,1.0,transformer,False,False,10B+,8k-32k,12.450722733245728,0.0,1.0,0.0,0.0,0.0,0.0,False,0.875,3.048300568166476,0.26933493079796034,0.0,0.0,0.0,1.2522915291709422
microsoft/Phi-4-reasoning,microsoft,Phi-4,reasoning,tier3,unassigned,False,False,2025-04-09,mit,5708.0,215.0,14659507200.0,40.0,5120.0,17920.0,40.0,10.0,128.0,rmsnorm,silu,rope,32768.0,,100352.0,hf_api.safetensors.total,,,,,0,False,False,16000000000.0,model_card_text,GPT2Tokenizer,0,,True,True,True,True,0,False,,,,,2025-04-01,2025.0,False,14.6595072,32.0,10.16611937112926,4.515449934959718,3.756560043006683,4.0,0.75,1.0,0.0,3.5,366.48768,366.48768,0.0078125,2.2352729565152096e-06,2235.2729565152094,389.3718882992192,False,False,False,,False,16000000000.0,1.0914418732984421,False,False,False,False,True,True,True,True,1.0,1.0,reasoning,True,False,10B+,8k-32k,8.541392904073588,0.0,1.0,0.0,0.0,0.0,0.0,False,0.875,3.349330563830457,0.37378757486030123,0.0,0.0,0.0,-0.9211422000593155
microsoft/phi-4-reasoning-plus,microsoft,phi-4,reasoning-plus,tier3,unassigned,False,False,2025-04-17,mit,225153.0,334.0,14659507200.0,40.0,5120.0,17920.0,40.0,10.0,128.0,rmsnorm,silu,rope,32768.0,,100352.0,safetensors_index.metadata.total_size,,,,,0,False,False,16000000000.0,model_card_text,GPT2Tokenizer,0,,True,True,True,True,0,False,,,,,2025-04-01,2025.0,False,14.6595072,32.0,10.16611937112926,4.515449934959718,5.352479666877439,4.0,0.75,1.0,0.0,3.5,366.48768,366.48768,0.0078125,2.2352729565152096e-06,2235.2729565152094,15358.838256172758,False,False,False,,False,16000000000.0,1.0914418732984421,False,False,False,False,True,True,True,True,1.0,1.0,reasoning,True,False,10B+,8k-32k,8.278580814717477,0.0,1.0,0.0,0.0,0.0,0.0,False,0.875,3.349330563830457,0.37378757486030123,0.0,0.0,0.0,0.6634442520063466
mistralai/Mistral-Large-Instruct-2411,mistralai,Mistral,Large-Instruct-2411,tier3,unassigned,False,False,2024-11-14,other,10588.0,251.0,122610069504.0,88.0,12288.0,28672.0,96.0,8.0,128.0,rmsnorm,silu,rope,131072.0,,32768.0,hf_api.safetensors.total,,,,,0,False,False,80.0,model_card_text,LlamaTokenizer,0,,True,True,True,True,0,False,,,,,2024-11-01,2024.0,False,122.610069504,128.0,11.088526138619944,5.11750992628768,4.024854948305018,12.0,0.9166666666666666,1.0,0.0,2.3333333333333335,1393.2962443636363,1277.188224,0.007161458333333333,1.0690149718553413e-06,1069.0149718553414,86.35506074527248,True,False,False,,True,,,False,False,False,False,True,True,True,True,1.0,1.0,transformer,False,False,10B+,32k-131k,13.337713534822601,0.0,1.0,0.0,0.0,0.0,0.0,False,0.5833333333333334,3.0289837876677357,0.09886696844812048,1.0,0.0,0.0,-0.6689418132159801
mistralai/Mistral-Small-24B-Instruct-2501,mistralai,Mistral-Small,24B-Instruct-2501,tier3,unassigned,False,False,2025-01-28,apache-2.0,763185.0,952.0,23572403200.0,40.0,5120.0,32768.0,32.0,8.0,128.0,rmsnorm,silu,rope,32768.0,,131072.0,safetensors_index.metadata.total_size,,,,,0,False,False,,,LlamaTokenizer,2,INT8|INT4,True,True,True,True,0,False,,,,,2025-01-01,2025.0,False,23.5724032,32.0,10.37240386098401,4.515449934959718,5.882630395005114,4.0,0.75,1.0,0.0,6.4,589.31008,736.6376,0.0078125,1.3901000980672178e-06,1390.100098067218,32376.20676707244,False,False,False,,False,,,True,False,False,True,True,True,True,True,1.0,0.9230769230769231,transformer,False,False,10B+,8k-32k,10.873850197109066,0.0,1.0,0.0,0.0,0.0,0.0,False,0.3999999999999999,3.1430460739757073,-0.27537472522760986,0.0,1.0,0.0,1.2556557448056473
mistralai/Mistral-Small-3.1-24B-Instruct-2503,mistralai,Mistral-Small-3.1,24B-Instruct-2503,tier3,unassigned,False,False,2025-03-11,apache-2.0,93917.0,1349.0,24011361280.0,,,,,,,,,,,,,safetensors_index.metadata.total_size,,,,,0,False,False,128000.0,model_card_text,LlamaTokenizerFast,0,,True,True,True,True,0,False,,,,,2025-03-01,2025.0,False,24.01136128,,10.3804167822825,,4.972748835626153,,,,,,,,,,,3911.3567491996855,False,False,False,,True,,,False,False,False,False,False,False,False,False,0.0,0.46153846153846156,transformer,False,False,10B+,,9.494086727989487,0.0,0.0,0.0,0.0,0.0,0.0,False,,,-0.3580401809311764,0.0,0.0,0.0,0.2843384911636493
mistralai/Mixtral-8x22B-Instruct-v0.1,mistralai,Mixtral,8x22B-Instruct-v0.1,tier3,unassigned,False,False,2024-04-16,apache-2.0,10736.0,746.0,140630071296.0,56.0,6144.0,16384.0,48.0,8.0,128.0,rmsnorm,silu,rope,65536.0,,32768.0,hf_api.safetensors.total,,,,,0,False,False,,,LlamaTokenizer,2,INT8|INT4,True,True,True,True,0,False,,,,,2024-04-01,2024.0,False,140.630071296,64.0,11.148078196939222,4.816479930623699,4.030882953109667,6.0,0.8333333333333334,1.0,0.0,2.6666666666666665,2511.251273142857,2929.793152,0.009114583333333334,4.6601697201773424e-07,466.0169720177342,76.3421357968505,False,False,False,,False,,,True,False,False,True,True,True,True,True,1.0,0.9230769230769231,transformer,False,False,10B+,32k-131k,20.302233902759525,0.0,1.0,0.0,0.0,0.0,0.0,False,0.6666666666666666,2.6684017336844774,-0.020364630875123968,0.0,1.0,0.0,-0.3769771444286709
mistralai/Mixtral-8x7B-Instruct-v0.1,mistralai,Mixtral,8x7B-Instruct-v0.1,tier3,moe,False,False,2023-12-10,apache-2.0,567179.0,4639.0,46702792704.0,32.0,4096.0,14336.0,32.0,8.0,128.0,rmsnorm,silu,rope,32768.0,,32000.0,hf_api.safetensors.total,,,,,0,False,False,,,LlamaTokenizer,3,BITSANDBYTES|INT8|INT4,True,True,True,True,0,False,,,,,2023-12-01,2023.0,False,46.702792704,32.0,10.669342851008794,4.515449934959718,5.753720908277305,4.0,0.75,1.0,0.0,3.5,1459.462272,1459.462272,0.0078125,7.016282775139802e-07,701.6282775139803,12144.434350955255,False,False,False,,False,,,True,False,True,True,True,True,True,True,1.0,0.9230769230769231,transformer,False,True,10B+,8k-32k,24.50722733245729,0.0,1.0,0.0,0.0,0.0,0.0,False,0.875,2.8461070839509235,0.19917699191247457,0.0,1.0,0.0,1.642891091264663
